road num,candidate index,capacity,lat,lon
1188,125,0.0,48.07687683577155,-115.193733061203
1188,150,0.0,48.03663976547767,-114.90271238804293
1188,175,0.0,48.048436008262826,-114.69843048060812
1188,200,0.0,48.14924112943389,-114.4527192485637
1189,25,0.0,47.621879559190695,-119.98973498692125
1189,50,0.0,47.61055212411838,-119.9320819978518
1189,75,0.0,47.59721406898252,-119.58778092575419
1189,100,0.0,47.6178960455854,-119.4019876014346
1189,125,0.0,47.67177464382002,-119.17002899192906
1189,150,13.0,47.689261983396044,-118.97921188830982
1189,175,150.0,47.73046921505485,-118.8625981049305
1189,200,150.0,47.756346554875186,-118.51450675143488
1189,225,0.0,47.74052370196204,-118.47584203736832
1189,250,150.0,47.65783771886775,-118.00952803612711
1189,275,0.0,47.6461211691737,-117.78356109361206
1189,300,0.0,47.64224897745921,-117.5177268203513
1191,25,48.0,48.89455607591103,-102.38347969598502
1195,25,115.0,48.01194943448768,-116.66388346779681
1195,50,0.0,47.77363947147802,-116.80510435135652
1196,25,11.0,44.70101157575937,-68.5946032888394
1205,25,5.0,48.48980123430329,-100.0333854022509
1206,25,0.0,48.14805643612146,-104.34775331061495
1206,50,129.0,48.14604762392092,-104.3680057661722
1207,25,65.0,48.14814749090196,-103.90334135450182
1208,25,34.0,44.44855062944326,-69.71043867643051
1208,50,0.0,44.57384936932563,-69.65123856338658
1208,75,0.0,44.71965200419154,-69.44878793422679
1208,100,0.0,44.81076007994268,-69.23655656848842
1208,125,0.0,44.766407892123965,-68.91234620299242
1210,25,0.0,48.307234261216905,-111.9313496687372
1210,50,30.0,47.97940671801729,-111.77735771573255
1210,75,0.0,47.74236717609994,-111.66634987321297
1211,25,0.0,47.583512382155504,-111.86289542323212
1211,50,0.0,47.66010856637659,-112.01231340370632
1211,75,0.0,47.7525046218853,-112.12016673078026
1211,100,0.0,47.95381736966245,-112.292404916732
1211,125,0.0,48.1728283512917,-112.46741685547693
1211,150,145.0,48.34894965293407,-112.55493139131637
1211,175,0.0,48.48316252073893,-112.84288819131358
1213,25,12.0,48.415407924977266,-109.89389541015848
1213,50,0.0,48.29026047451699,-110.02143753576536
1213,75,0.0,48.085001711411714,-110.32985783212482
1213,100,0.0,47.929247910417644,-110.50739507763697
1213,125,0.0,47.88826794462292,-110.56163349419155
1213,150,0.0,47.78327877893669,-110.93666334520654
1213,175,0.0,47.65858931045819,-111.16648578776267
1217,25,0.0,47.93319939015296,-97.27564468148924
1217,50,0.0,47.95284720460442,-97.61326682495465
1217,75,0.0,47.966284987786835,-97.75088824348818
1217,100,0.0,48.00810728270978,-97.92830770439363
1217,125,0.0,48.022516459226836,-98.22583841975464
1217,150,0.0,48.0451703112205,-98.45734777865846
1217,175,0.0,48.05335673790057,-98.5440840276388
1217,200,150.0,48.12537133442083,-98.90828275198753
1217,225,65.0,48.193775733574704,-99.04873920401177
1217,250,0.0,48.272643178773485,-99.29249148112511
1217,275,0.0,48.32434693226078,-99.64253377649287
1217,300,0.0,48.33697480970062,-99.7562490304395
1217,325,0.0,48.35421210957301,-99.8445464234324
1220,25,4.0,44.15721201270637,-69.8434857970846
1222,25,150.0,44.78035552436067,-72.21867728448535
1222,50,150.0,44.58923275344152,-72.07728102663324
1235,25,0.0,46.702876635277704,-117.21298000934837
1235,50,0.0,46.914776439131394,-117.34859137282345
1235,75,0.0,47.121632624876206,-117.36933051112867
1235,100,85.0,47.401458714670206,-117.3852631727971
1236,25,150.0,46.671152971184334,-117.01815716575194
1236,50,119.0,46.84749057616725,-117.01820581131986
1236,75,0.0,47.05539674842536,-116.86007756751296
1236,100,0.0,47.284391905147395,-116.8972088579008
1236,125,0.0,47.45048968356134,-116.99541861703587
1236,150,0.0,47.62218023182983,-116.87239484565336
1238,25,0.0,47.57168825577237,-108.72416883350496
1238,50,0.0,47.80730737928861,-108.61733443458888
1238,75,141.0,47.89746111810393,-108.3909886943571
1238,100,150.0,48.01433638153078,-108.22235758702064
1238,125,150.0,48.20026427499151,-108.06359887817482
1241,25,150.0,47.608918726037345,-94.7496952748074
1241,50,150.0,47.75137323252915,-94.50812491249785
1241,75,30.0,47.88889428315765,-94.26834307267004
1241,100,0.0,47.95139496338945,-94.1740358285854
1241,125,0.0,48.08840173462316,-93.95691801561934
1241,150,0.0,48.349567442650894,-93.69481836319898
1241,175,150.0,48.465354156967365,-93.57988963491728
1244,25,150.0,47.582649624887864,-105.2053966557322
1244,50,0.0,47.495305369474224,-105.4110583067771
1244,75,0.0,47.69566691022224,-104.95905325445275
1244,100,122.0,47.69970818093812,-104.85812374160245
1244,125,150.0,47.70298917562171,-104.57279803678668
1244,150,0.0,47.682150041735255,-104.25645391969385
1245,25,6.0,47.757840998315984,-105.48945465101868
1245,50,149.0,47.94771571996198,-105.51033597742266
1247,25,25.0,46.76021298113986,-114.25282877691467
1247,50,0.0,46.64752765753187,-114.57923777304015
1250,25,0.0,44.08980046550608,-70.10584057968285
1250,50,0.0,43.99061451901178,-70.31752947365713
1250,75,89.0,43.78294699497416,-70.31555245485654
1251,25,6.0,43.81316354940339,-70.17565965336863
1254,25,34.0,45.943012265273815,-119.06145320442272
1258,25,0.0,47.4559153399528,-111.08776580942273
1258,50,150.0,47.352778371999314,-110.90972544332647
1258,75,0.0,47.26191088104008,-110.70895877968779
1258,100,0.0,47.23090867679143,-110.46180625978654
1258,125,0.0,47.07515790795015,-110.1433220835502
1258,150,0.0,47.0569042391817,-109.96957567269968
1258,175,150.0,46.98768121730557,-109.70903197496507
1258,200,121.0,46.9964912726232,-109.6766354844274
1260,25,150.0,47.06059459047183,-109.15832339786591
1260,50,80.0,47.0608022503083,-109.12819324784562
1260,75,0.0,47.05033812874785,-108.96024305685995
1261,25,0.0,47.173512403428425,-104.99999685588364
1261,50,150.0,47.28689860999066,-105.28133763129497
1261,75,86.0,47.385504807943754,-105.46692908629667
1263,25,93.0,47.26638940975288,-92.47720554297335
1263,50,0.0,46.926207533897106,-92.46809019533752
1264,25,0.0,47.89916941161926,-89.78500747565798
1264,50,0.0,47.83273743822583,-89.98002916906489
1264,75,0.0,47.74126001741582,-90.37693485797053
1264,100,0.0,47.64696475834299,-90.6680963923201
1264,125,0.0,47.54296639983615,-90.88955678323592
1264,150,150.0,47.446892311766284,-91.05496929262458
1264,175,150.0,47.322711104513786,-91.21357076285021
1264,200,0.0,47.201567439819236,-91.37594262129755
1264,225,0.0,47.09769036271465,-91.54535062938221
1264,250,84.0,46.98986202111578,-91.73448720224414
1264,275,0.0,46.904830320789955,-91.91238027834095
1265,25,0.0,46.35634582498136,-116.63107814214338
1265,50,150.0,46.23486479785273,-116.50374987530597
1265,75,0.0,46.120072507691,-116.35271788996955
1265,100,120.0,45.96141751452784,-116.23287440190119
1267,25,11.0,46.73915539728268,-92.22284465209114
1271,25,150.0,47.29434345406894,-97.03088905929677
1271,50,150.0,47.411710857591956,-97.07777816657561
1271,75,150.0,47.66133659527368,-97.08590995598817
1272,25,127.0,47.016796784331866,-103.20424635848761
1272,50,150.0,47.371010303167836,-103.2192151167743
1272,75,0.0,47.59465750785942,-103.2583787829996
1272,100,0.0,47.807039196807416,-103.34076631289433
1272,125,0.0,47.85045362003213,-103.64545392387225
1272,150,0.0,48.05830857130254,-103.66402294009372
1275,25,11.0,46.67321223400756,-92.46497238071848
1276,25,150.0,47.25713512047705,-98.97050997327261
1276,50,150.0,47.09115905024886,-98.84081704397803
1276,75,150.0,47.37786359870079,-99.06339486669808
1276,100,150.0,47.45641414012795,-99.46211541395859
1276,125,150.0,47.453613548233356,-99.18485681639469
1276,150,150.0,47.4642930039019,-99.63177640734521
1276,175,150.0,47.737041326874696,-99.87442758426741
1276,200,150.0,47.789157415398606,-100.01093557688648
1276,225,150.0,47.93219023657563,-100.49026482608615
1276,250,150.0,47.97489941823151,-100.63990716037512
1276,275,150.0,47.9999793332591,-100.75201125842953
1276,300,150.0,48.06622340586021,-100.9832837912027
1276,325,150.0,48.19181354934241,-101.23668463386944
1279,25,0.0,46.89128231190915,-98.54104761417052
1279,50,10.0,46.902419115484236,-98.1666816947781
1279,75,0.0,46.91207917793712,-98.07018515805336
1279,100,0.0,46.92152165488015,-97.8078022220809
1279,125,0.0,46.87807658045063,-96.9580813410139
1279,150,0.0,46.876868016111544,-97.18710428327222
1279,175,0.0,46.87565945177244,-97.41612722553053
1279,200,0.0,46.8774499669001,-96.95157988696558
1280,25,150.0,46.6037520291114,-91.90718969840631
1281,25,3.0,46.47645154264049,-90.13487267510259
1284,25,0.0,43.593628572216495,-72.60703673365171
1284,50,22.0,43.65994153365308,-72.77988990046174
1285,25,59.0,43.89003063551143,-73.1117531422008
1285,50,0.0,44.09303894258389,-73.17393249391465
1285,75,0.0,44.33432239097323,-73.24472066760566
1286,25,8.0,46.86311827563679,-100.05085186594437
1286,50,0.0,46.886052723235515,-99.5095129459584
1286,75,0.0,46.877710952006225,-99.73578349055282
1286,100,0.0,46.88558149805361,-99.17485649379418
1286,125,0.0,46.87562585767063,-99.4009917539218
1286,150,0.0,46.89252925004637,-98.83109771670273
1286,175,0.0,46.889421829601545,-98.73279976018635
1287,25,3.0,46.837584786510796,-100.41843358939235
1287,50,0.0,46.83958213764366,-100.6431355918401
1289,25,0.0,46.86080001764393,-101.84406394215179
1289,50,12.0,46.861225589874685,-101.6172339431606
1289,75,0.0,46.86165116210543,-101.39040394416938
1289,100,0.0,46.862076734336185,-101.16357394517816
1289,125,0.0,46.866492824044236,-101.93887325587325
1289,150,0.0,46.86307699653798,-102.0656153310574
1289,175,0.0,46.85442158141134,-102.24652929137983
1289,200,0.0,46.88332559894534,-102.66258499544901
1289,225,0.0,46.88960119541872,-102.81667550960336
1289,250,0.0,46.888526359559954,-102.85726408506959
1292,25,25.0,43.596606194363616,-73.02876803453071
1295,25,0.0,46.3451857073042,-112.04501190256904
1295,50,23.0,46.26496192101543,-112.21985981413036
1295,75,0.0,46.165434176774326,-112.34885920567632
1298,25,0.0,46.38880047138611,-89.7137871122946
1298,50,0.0,46.31259685144122,-89.4346877834971
1298,75,0.0,46.27539921652401,-89.29413235832082
1298,100,0.0,46.18604968670277,-88.97171708680631
1298,125,0.0,46.15893237896938,-88.87337199338134
1298,150,14.0,46.10671911862292,-88.5496526147989
1298,175,0.0,46.09333363272422,-88.44117046506435
1299,25,150.0,47.203270336093496,-94.96070265291391
1299,50,13.0,47.118637747644335,-95.1553031018257
1299,75,0.0,46.8076422337998,-95.10661509409601
1299,100,150.0,46.67140839225693,-95.09442858061489
1300,25,150.0,46.88533311746241,-96.34477207232408
1300,50,150.0,46.89255944230809,-96.59506568743356
1300,75,150.0,46.80990929733292,-95.84335119998082
1300,100,150.0,46.791935101952404,-95.81055070675465
1300,125,150.0,46.704172192681625,-95.67473095010574
1300,150,150.0,46.550429132110885,-95.4789261992026
1300,175,150.0,46.49161744595955,-95.2978514024588
1301,25,0.0,46.46758556605112,-93.99939225404798
1301,50,0.0,46.485967675077546,-93.89009597615251
1301,75,0.0,46.59519703526161,-93.61462957466135
1301,100,0.0,46.60719805209297,-93.56435642821832
1301,125,0.0,46.62348110354316,-93.21287831879987
1301,150,0.0,46.666948831053794,-93.00725942120279
1301,175,74.0,46.67482607151729,-92.58028764607235
1302,25,3.0,45.87523955124023,-88.10540997802438
1303,25,0.0,46.392240761349264,-94.96703387565084
1303,50,0.0,46.34967287147023,-94.72473007703644
1303,75,0.0,46.344882753979896,-94.3035308398767
1303,100,0.0,46.348879883670755,-94.26410541843428
1304,25,9.0,42.961840684820295,-71.40994848273408
1305,25,0.0,43.30851429010368,-73.57875332463477
1305,50,36.0,43.552951250158046,-73.37403493030153
1306,25,13.0,42.752032752003316,-71.14222310621665
1308,25,78.0,42.73002603514859,-70.95276219035739
1311,25,69.0,42.65621087467783,-71.19172233658776
1312,25,136.0,46.31326503252306,-103.36935561952039
1312,50,0.0,46.78328735838804,-103.19212627928002
1312,75,0.0,46.507684654098554,-103.1967778017153
1313,25,10.0,42.58370440483173,-71.41612902215792
1314,25,0.0,45.89832323999698,-112.25194314372736
1314,50,0.0,45.8764427712102,-111.91673676010079
1314,75,0.0,45.89511932946616,-111.81953924754313
1314,100,0.0,45.91946838546521,-111.65106031455058
1314,125,0.0,45.874065786985845,-111.42907425983353
1314,150,0.0,45.766542886170924,-111.19320010435607
1314,175,0.0,45.66638628188231,-110.99343949789322
1314,200,59.0,45.66071015967913,-110.69940876557236
1316,25,0.0,45.97870090455643,-108.46040025311463
1316,50,0.0,46.358505721170935,-108.49184686576919
1316,75,0.0,46.519922281387295,-108.57154609827664
1316,100,141.0,46.88352447516626,-108.68972967970748
1320,25,0.0,42.95766109847085,-72.53414754985268
1320,50,0.0,42.733328173069836,-72.55979396687854
1320,75,2.0,43.416265597702875,-72.40315467092286
1320,100,0.0,43.16313625172294,-72.47635363400751
1321,25,150.0,43.61630018390526,-124.17822388125445
1323,25,0.0,45.613866003505926,-89.41437092621649
1323,50,0.0,45.60060330319315,-89.31507397143784
1323,75,0.0,45.56618796276921,-88.86216813026766
1323,100,0.0,45.57231476385279,-89.11336697469459
1323,125,0.0,45.65761828806288,-88.45097138363481
1323,150,16.0,45.65142167911077,-88.36808948188373
1323,175,0.0,45.64648572631733,-88.15203172331852
1323,200,0.0,45.764034629767,-87.97226588345121
1324,25,0.0,46.225497951009686,-90.14837892161655
1324,50,9.0,46.11681499696912,-89.84213344840143
1324,75,0.0,46.02759055176527,-89.70033754305805
1324,100,0.0,45.668301496235,-89.70979712323754
1325,25,23.0,42.498064891772316,-71.14667423118404
1327,25,6.0,46.54947089429943,-96.82863072238783
1327,50,0.0,46.28101377541742,-96.8349912703412
1328,25,0.0,45.540587547888194,-100.36795433023833
1328,50,0.0,45.5527253183025,-100.52372671176099
1328,75,0.0,45.73027343463553,-100.7117494640618
1328,100,0.0,45.86816898887041,-100.98895753252616
1328,125,0.0,45.88879814314497,-101.05532836185974
1328,150,0.0,45.92294333746633,-101.4440869193895
1328,175,0.0,45.91252739760306,-101.20452030253223
1328,200,0.0,45.92923496406253,-101.60029326656701
1328,225,64.0,45.93313936730283,-102.07745940103844
1328,250,0.0,45.93487278387888,-101.83738120525038
1328,275,0.0,45.97370721167543,-102.43033336070928
1328,300,0.0,46.0697717967476,-102.78079642179837
1328,325,0.0,46.10218679573654,-102.87547036355828
1328,350,0.0,46.12944705371586,-103.09421708891789
1328,375,0.0,46.176522618439826,-103.27550730778924
1332,25,0.0,46.62657201966924,-100.30180030687562
1332,50,0.0,46.310358754724525,-100.27679561215021
1332,75,4.0,45.989719667646035,-100.07018699342397
1333,25,41.0,42.306927854508444,-71.43911220118684
1334,25,13.0,42.30615732962204,-71.57375985397373
1336,25,150.0,45.93558862607639,-94.86666088822295
1336,50,0.0,46.152390426148095,-95.02160080689235
1336,75,64.0,46.39597751846923,-95.12148890602813
1337,25,150.0,46.747259400818415,-96.53787420600611
1337,50,150.0,46.627598362986724,-96.36698779860323
1337,75,150.0,46.561585554453565,-96.3141473336371
1337,100,150.0,46.18328066925473,-95.98582807020226
1337,125,150.0,46.094160138082714,-95.89161089793332
1337,150,150.0,45.962974141456634,-95.64458826769985
1337,175,150.0,45.877092298610094,-95.46694087701951
1337,200,150.0,45.83485821485115,-95.29205616052869
1337,225,150.0,45.731383303699204,-94.9739225023217
1338,25,0.0,45.692883865556425,-107.5159121963259
1338,50,0.0,45.74881616048876,-107.84377214649571
1338,75,0.0,45.79094069087134,-108.22814723741996
1338,100,135.0,45.79535316732417,-108.24460092892679
1339,25,43.0,42.98758870222694,-73.80682926693805
1339,50,0.0,43.29482252009372,-73.6792260384068
1341,25,16.0,42.19798367880768,-71.81014891456827
1342,25,10.0,42.279711916918615,-71.78571198978392
1344,25,87.0,42.08128057442016,-71.42782119673228
1345,25,0.0,45.41394678815843,-91.69900001106632
1345,50,0.0,45.41403925596615,-91.46371357079855
1345,75,0.0,45.489292208209136,-90.93989793001053
1345,100,0.0,45.46454016977153,-91.16478787924356
1345,125,0.0,45.56385876106282,-89.99431494632033
1345,150,0.0,45.55534563815887,-90.22189909861922
1345,175,0.0,45.54683251525493,-90.44948325091809
1345,200,17.0,45.53513319412046,-89.81132893395281
1345,225,0.0,45.53050946796017,-89.78890386207546
1346,25,150.0,46.569906354953886,-91.63066302836249
1346,50,150.0,46.56615526349779,-91.42046492582226
1346,75,150.0,46.522974787192034,-91.1142342280812
1346,100,150.0,46.555089090794205,-91.01760566033495
1346,125,150.0,46.613253056834644,-90.7829598557073
1346,150,150.0,46.52848120082437,-90.56896585751119
1346,175,150.0,46.49840072919618,-90.37776464622237
1347,25,0.0,45.660201659885864,-94.75493924907626
1347,50,0.0,45.60200812198512,-94.4754697830165
1347,75,62.0,45.55947468626531,-94.33365370476909
1348,25,3.0,45.24260531887486,-89.65620045038128
1349,25,7.0,41.95791395507667,-71.12331918170905
1349,50,0.0,41.827041457939764,-70.81949237794237
1350,25,0.0,41.73901929481635,-70.54319986828682
1351,25,12.0,42.13546723896071,-72.02875200735552
1352,25,0.0,45.39557741720572,-92.2690558498217
1352,50,0.0,45.396607968045814,-92.4957770346423
1352,75,0.0,45.403141021255706,-91.93220817724543
1352,100,37.0,45.40341955754066,-91.86694351396203
1353,25,0.0,42.89604504407798,-74.10186225652473
1353,50,0.0,42.89669300583319,-74.4522675151116
1353,75,0.0,42.93977028206851,-74.62441692843237
1353,100,0.0,43.009124228094876,-74.84894370184368
1354,25,102.0,44.043502781739726,-75.91443040594925
1354,50,0.0,43.74373069662884,-76.07434390612983
1354,75,0.0,43.63245689050179,-76.08282727859059
1354,100,150.0,43.37691863277857,-76.11498936743374
1359,25,19.0,42.46809794140177,-73.6001136358548
1360,25,6.0,45.85281055168822,-100.07182252632214
1362,25,12.0,42.433365798310845,-72.6357512160765
1365,25,15.0,45.3885481289302,-92.80304197551848
1366,25,0.0,46.52987628076778,-92.64662193819551
1366,50,0.0,46.200257423498094,-92.84217386182786
1366,75,0.0,45.85336868374603,-92.97708663524962
1366,100,0.0,45.43502633063929,-92.99626878793121
1366,125,0.0,45.71037948581108,-92.98643474667507
1367,25,150.0,43.070485777556954,-123.61868496973882
1367,50,150.0,42.96617322642398,-123.78068981443442
1367,75,150.0,43.02062563065564,-123.98788136327077
1367,100,150.0,43.13132228925932,-124.16258011412624
1368,25,17.0,42.16738322324169,-72.87015628009011
1368,50,0.0,42.29119086450606,-73.16210654794467
1369,25,17.0,41.76577691198258,-71.24155258276507
1370,25,42.0,45.80854805585716,-98.52927913073638
1373,25,150.0,45.44209175377037,-99.39517887943468
1373,50,0.0,45.44395504212497,-99.17034208464673
1373,75,13.0,45.44581833047957,-98.94550528985876
1373,100,0.0,45.44662570222262,-99.97969947548953
1373,125,0.0,45.44476754615919,-99.75486259181528
1373,150,0.0,45.442909390095764,-99.53002570814103
1375,25,0.0,44.922245059701396,-110.46406269685107
1375,50,0.0,44.894348081747395,-110.22897245008521
1375,75,0.0,45.00573022281098,-110.05286457999063
1375,100,150.0,44.93999793610328,-109.76353807178728
1375,125,0.0,44.94527712464924,-109.58772696766381
1375,150,0.0,45.00461236515318,-109.41217535082724
1375,175,0.0,45.148527486739255,-109.28123303373897
1375,200,96.0,45.33319981176111,-109.1996825556002
1375,225,150.0,45.453904799529234,-109.07109053389493
1376,25,0.0,45.71410356724617,-96.94166476569505
1376,50,51.0,45.412990876939034,-97.01912650138964
1377,25,0.0,45.34136260521874,-97.52242608115183
1377,50,0.0,45.342738668292654,-97.29124748473652
1377,75,0.0,45.36168691870088,-97.7771807117297
1377,100,0.0,45.41420899834665,-97.84022785956903
1377,125,0.0,45.459063864911506,-98.14949525219575
1377,150,76.0,45.46104568833869,-98.4042707360993
1379,25,150.0,44.795096349033074,-116.4176835436097
1379,50,150.0,44.62598919959778,-116.44290166947599
1379,75,67.0,44.543400245865456,-116.70251502295768
1379,100,0.0,44.34199698299752,-116.90709313104495
1379,125,0.0,44.10245962957301,-116.90643489261987
1383,25,62.0,43.99946192604427,-117.01578379790313
1386,25,0.0,43.86287673724094,-118.9374643657208
1386,50,0.0,44.13024730630585,-118.9719103645888
1386,75,104.0,44.32607974068913,-118.95754931828012
1388,25,1.0,44.14963434121297,-111.43034440314511
1388,50,150.0,44.37252126897716,-111.39206767801866
1388,75,0.0,44.62895196968493,-111.32292573875395
1388,100,0.0,44.67335769565998,-111.14245180933793
1389,25,0.0,45.04875263305009,-93.058197310732
1389,50,0.0,44.94861659944813,-92.90795621162745
1390,25,11.0,44.735516158057905,-110.70898627198079
1391,25,120.0,41.82826169357441,-72.67821927132307
1394,25,9.0,44.89144269544262,-93.19262906352759
1395,25,0.0,44.95575658937961,-92.55547857886195
1395,50,0.0,44.935485723792745,-92.24142239349403
1395,75,0.0,44.92126793020893,-92.04928975593226
1395,100,0.0,44.90745994224643,-91.91720275912961
1395,125,0.0,44.85171903593251,-91.64945060275708
1395,150,0.0,44.76640789212396,-91.48836986318439
1396,25,150.0,44.701722742354704,-103.87779806425726
1396,50,83.0,44.907792683555215,-104.23334792672186
1396,75,0.0,45.04388716938566,-104.44611720891946
1396,100,0.0,45.11127075479489,-104.60131338647543
1396,125,0.0,45.15959159384878,-104.73559281337317
1396,150,0.0,45.33260716812287,-105.19857751902485
1396,175,0.0,45.3714405697531,-105.2925580466758
1396,200,0.0,45.389463702079986,-105.33312795716796
1396,225,0.0,45.52917184324709,-105.77389051723677
1396,250,0.0,45.561067266539496,-105.94254201260031
1396,275,0.0,45.57087121691155,-106.05807887598205
1396,300,0.0,45.61383810124275,-106.35243050376266
1396,325,0.0,45.62278043261605,-106.68243114447924
1396,350,0.0,45.56803083379456,-106.90028330430731
1396,375,150.0,45.53350271829458,-107.0059443559447
1396,400,0.0,45.56872022100638,-107.3749748861914
1397,25,135.0,41.67296734865165,-71.91571794869824
1397,50,150.0,41.91170618139684,-71.89647488611747
1398,25,0.0,41.60863889572305,-71.65269620902738
1398,50,0.0,41.77944325973319,-71.42636972896207
1399,25,150.0,41.65038300976406,-72.49607063356895
1399,50,150.0,41.57004509098613,-72.23271465140125
1401,25,60.0,44.889706100952075,-96.91612092015477
1401,50,0.0,44.935531633378076,-96.49999599889044
1402,25,30.0,45.31972301627551,-97.051312088849
1403,25,5.0,42.983105127081835,-78.89607217413466
1404,25,12.0,44.46299184212697,-110.84717397822271
1406,25,150.0,41.36673173137246,-72.06160657498296
1408,25,28.0,45.26078567130698,-95.01415032221314
1408,50,150.0,45.22206376004618,-94.99931068425906
1408,75,0.0,45.08092398661517,-95.04204022163725
1410,25,147.0,44.93350104295177,-96.11164942699759
1410,50,0.0,44.93561771717858,-96.34589470809769
1410,75,0.0,44.93229694733287,-95.85063517339874
1410,100,0.0,44.82161213343298,-95.59294369701169
1410,125,0.0,44.80790976353744,-95.57212421845006
1410,150,150.0,44.782204621822224,-95.34554642071403
1415,25,0.0,44.760344074064236,-94.88834388544743
1415,50,150.0,44.72133426026359,-94.46604870568254
1415,75,66.0,44.730112410261036,-94.33890107626205
1415,100,150.0,44.76956650016831,-93.83837613478393
1415,125,150.0,44.767114820483776,-94.06638234544556
1415,150,0.0,44.77828403040455,-93.73893367913878
1419,25,0.0,43.66661953496781,-116.64573329319096
1419,50,0.0,43.85614388302917,-116.77412610887498
1419,75,0.0,43.950208481571664,-116.88672429241177
1420,25,0.0,44.16330245127648,-87.96868057098136
1420,50,0.0,44.21069765515219,-88.2967766554552
1420,75,7.0,44.24519193408788,-88.3979489731125
1424,25,28.0,43.745196231899605,-84.02075256192131
1426,25,0.0,41.79722927222204,-73.7739427898127
1426,50,0.0,42.086521021180715,-73.7304063318148
1426,75,0.0,42.32108100590662,-73.58917478943462
1427,25,150.0,41.99094210729454,-124.20540787830333
1427,50,150.0,42.269038596143965,-124.39248527108512
1427,75,150.0,42.512330782010224,-124.4078392563382
1427,100,150.0,42.69904281574909,-124.45117644126067
1428,25,150.0,41.630259805077834,-72.87526013355038
1428,50,150.0,41.55077167242533,-73.0455833606563
1428,75,120.0,41.42342509562136,-73.26108373006039
1428,100,150.0,41.407762020739895,-73.44979229822182
1431,25,150.0,41.51558790256067,-74.04531645781374
1432,25,44.0,41.839774609522884,-74.05743088710076
1432,50,0.0,41.98298223775144,-74.00904418063084
1432,75,0.0,42.33298032585532,-73.86575555348445
1433,25,150.0,41.5437662493185,-73.73541761680993
1434,25,150.0,42.33709081251268,-123.57469039009958
1434,50,150.0,42.11812568097049,-123.6676121726133
1436,25,71.0,42.07325334245801,-76.17462955191479
1436,50,150.0,42.126251407396225,-75.99077661484878
1436,75,0.0,42.01632255401488,-76.64954388877409
1436,100,0.0,42.01742887634108,-76.45900625444219
1437,25,13.0,44.82835320109068,-100.07929550672826
1437,50,0.0,45.236732176186244,-100.0667464111895
1437,75,0.0,45.43208356800287,-100.04480470820931
1438,25,0.0,44.63731024522914,-98.50450246624438
1438,50,0.0,45.14391697546035,-98.5259540791361
1438,75,80.0,45.38646799019436,-98.52506961947154
1439,25,0.0,44.46975860546383,-98.72169735693271
1439,50,0.0,44.52538464756856,-98.98978503939637
1439,75,0.0,44.52888345086525,-99.72097040707543
1439,100,0.0,44.52931208850963,-99.49379245555073
1439,125,29.0,44.52974072615402,-99.26661450402604
1439,150,0.0,44.5301693637984,-99.03943655250133
1440,25,28.0,43.87965964365615,-111.75898576387821
1441,25,119.0,43.83272408908144,-112.04649567879842
1443,25,16.0,41.47843741598085,-74.30171036487002
1444,25,0.0,44.57735788209216,-91.19756626703973
1444,50,0.0,44.51609588695585,-91.13861023922895
1444,75,0.0,44.230860240745464,-90.70953183007863
1444,100,0.0,44.184441913308234,-90.6176977540861
1444,125,73.0,44.01895284152401,-90.50018818352642
1446,25,15.0,44.34018775672407,-96.78818983690516
1446,50,0.0,44.865364322378895,-97.03797288243237
1447,25,0.0,41.73024571496623,-77.07949438473295
1447,50,123.0,42.049698064589386,-77.14867002360077
1448,25,150.0,44.32649168981667,-96.89732871651745
1448,50,150.0,44.357105280366504,-97.13913277236985
1448,75,6.0,44.36582268499024,-97.41911382306833
1448,100,0.0,44.371995617097056,-97.69775883222933
1448,125,0.0,44.36725156176627,-98.43205065718115
1448,150,0.0,44.369904726645785,-98.20321518632312
1448,175,0.0,44.372557891525304,-97.97437971546509
1450,25,15.0,41.38236473301445,-74.31165129807763
1451,25,0.0,44.26058331358547,-106.47914777794608
1451,50,0.0,44.21331235409575,-106.29979898915938
1451,75,0.0,44.226529207451904,-106.02697313848681
1451,100,0.0,44.18619958249816,-105.89042125194071
1451,125,0.0,44.26049318757294,-105.6241495584529
1451,150,0.0,44.29647731350281,-105.36426918373792
1451,175,76.0,44.292756775839834,-105.20393223839046
1451,200,150.0,44.280369304810215,-104.74014855612157
1451,225,150.0,44.288617760116225,-104.66752873505503
1451,250,0.0,44.36132094534619,-104.45491177363749
1451,275,150.0,44.47109075912646,-104.24965427758376
1451,300,0.0,44.53923036022254,-104.11500761165658
1452,25,0.0,44.21785963233686,-110.6608914095
1452,50,6.0,43.936929779474944,-110.64324614618334
1453,25,150.0,42.15862988030499,-122.6499069551678
1454,25,42.0,43.60355789051311,-84.7384041550626
1454,50,0.0,43.33374600532709,-84.60343271333252
1455,25,59.0,44.42836633108214,-93.29777906913787
1455,50,149.0,44.67085022593376,-93.30320723582864
1456,25,19.0,44.8029160001504,-93.03944086636861
1456,50,0.0,44.51010412506763,-92.92787086080689
1456,75,0.0,44.372669105320746,-92.81333302951609
1456,100,150.0,44.09011832557819,-92.50716538214732
1457,25,51.0,44.02672935422535,-107.64151757416938
1457,50,150.0,44.043038491459285,-107.43887276585546
1457,75,0.0,44.12993839910504,-107.25365457075219
1457,100,0.0,44.1650613863103,-107.1415203279727
1457,125,0.0,44.204613267139344,-106.92293561362473
1457,150,0.0,44.336975749560416,-106.795506025595
