new_ev,capacity
new_ev_478_3,0.0
new_ev_478_4,0.0
new_ev_478_5,0.0
new_ev_478_6,0.0
new_ev_478_7,0.0
new_ev_478_8,0.0
new_ev_478_9,0.0
new_ev_479_0,0.0
new_ev_479_1,0.0
new_ev_479_10,0.0
new_ev_479_11,0.0
new_ev_479_12,0.0
new_ev_479_13,0.0
new_ev_479_14,0.0
new_ev_479_15,0.0
new_ev_479_2,124.0
new_ev_479_3,0.0
new_ev_479_4,0.0
new_ev_479_5,0.0
new_ev_479_6,0.0
new_ev_479_7,0.0
new_ev_479_8,0.0
new_ev_479_9,0.0
new_ev_483_0,28.0
new_ev_483_1,0.0
new_ev_483_2,0.0
new_ev_48655_0,0.0
new_ev_48655_1,0.0
new_ev_48655_2,127.0
new_ev_48657_0,34.0
new_ev_48658_0,79.0
new_ev_48659_0,0.0
new_ev_48659_1,14.0
new_ev_48660_0,0.0
new_ev_48660_1,0.0
new_ev_48660_2,0.0
new_ev_48661_0,150.0
new_ev_48662_0,46.0
new_ev_48663_0,66.0
new_ev_48664_0,42.0
new_ev_48665_0,0.0
new_ev_48665_1,150.0
new_ev_48665_2,14.0
new_ev_48666_0,94.0
new_ev_48667_0,91.0
new_ev_48668_0,14.0
new_ev_48668_1,0.0
new_ev_48669_0,140.0
new_ev_48669_1,0.0
new_ev_48670_0,0.0
new_ev_48670_1,30.0
new_ev_48671_0,96.0
new_ev_48672_0,0.0
new_ev_48672_1,69.0
new_ev_48675_0,0.0
new_ev_48675_1,0.0
new_ev_48675_2,29.0
new_ev_48681_0,33.0
new_ev_48684_0,14.0
new_ev_48694_0,13.0
new_ev_48696_0,13.0
new_ev_48696_1,0.0
new_ev_48698_0,80.0
new_ev_48702_0,14.0
new_ev_48702_1,0.0
new_ev_48703_0,27.0
new_ev_48704_0,133.0
new_ev_48704_1,0.0
new_ev_48704_2,0.0
new_ev_48704_3,0.0
new_ev_48704_4,0.0
new_ev_48705_0,35.0
new_ev_48707_0,36.0
new_ev_48707_1,0.0
new_ev_48712_0,0.0
new_ev_48712_1,37.0
new_ev_48715_0,150.0
new_ev_48716_0,73.0
new_ev_48717_0,0.0
new_ev_48717_1,105.0
new_ev_48718_0,6.0
new_ev_48718_1,149.0
new_ev_48719_0,0.0
new_ev_48719_1,0.0
new_ev_48719_2,0.0
new_ev_48719_3,0.0
new_ev_48719_4,87.0
new_ev_48719_5,0.0
new_ev_48720_0,10.0
new_ev_48721_0,0.0
new_ev_48721_1,16.0
new_ev_48725_0,22.0
new_ev_48726_0,0.0
new_ev_48726_1,0.0
new_ev_48726_2,46.0
new_ev_48727_0,58.0
new_ev_48727_1,0.0
new_ev_48728_0,5.0
new_ev_48729_0,0.0
new_ev_48729_1,0.0
new_ev_48729_2,34.0
new_ev_48730_0,16.0
new_ev_48730_1,0.0
new_ev_48731_0,150.0
new_ev_48741_0,21.0
new_ev_48744_0,34.0
new_ev_48747_0,20.0
new_ev_48749_0,0.0
new_ev_48749_1,0.0
new_ev_48749_2,93.0
new_ev_48749_3,0.0
new_ev_48750_0,56.0
new_ev_48758_0,12.0
new_ev_48759_0,58.0
new_ev_48759_1,0.0
new_ev_48759_2,0.0
new_ev_48763_0,0.0
new_ev_48763_1,87.0
new_ev_48779_0,150.0
new_ev_48779_1,150.0
new_ev_48779_2,150.0
new_ev_48782_0,126.0
new_ev_48783_0,45.0
new_ev_48785_0,71.0
new_ev_48789_0,26.0
new_ev_48789_1,150.0
new_ev_48789_2,0.0
new_ev_48789_3,150.0
new_ev_48794_0,58.0
new_ev_48794_1,149.0
new_ev_487_0,0.0
new_ev_487_1,0.0
new_ev_487_2,0.0
new_ev_487_3,0.0
new_ev_487_4,0.0
new_ev_487_5,9.0
new_ev_487_6,150.0
new_ev_487_7,0.0
new_ev_487_8,0.0
new_ev_48801_0,123.0
new_ev_48802_0,104.0
new_ev_48802_1,150.0
new_ev_48802_2,0.0
new_ev_48803_0,150.0
new_ev_48803_1,150.0
new_ev_48803_2,0.0
new_ev_48803_3,13.0
new_ev_48808_0,150.0
new_ev_48808_1,0.0
new_ev_48808_2,0.0
new_ev_48808_3,0.0
new_ev_48808_4,90.0
new_ev_48813_0,0.0
new_ev_48813_1,0.0
new_ev_48813_2,0.0
new_ev_48824_0,3.0
new_ev_48825_0,38.0
new_ev_48825_1,0.0
new_ev_48825_2,0.0
new_ev_48826_0,0.0
new_ev_48826_1,12.0
new_ev_48827_0,8.0
new_ev_48828_0,0.0
new_ev_48828_1,15.0
new_ev_48829_0,0.0
new_ev_48829_1,11.0
new_ev_48834_0,63.0
new_ev_48837_0,0.0
new_ev_48837_1,0.0
new_ev_48837_2,0.0
new_ev_48837_3,150.0
new_ev_48837_4,96.0
new_ev_48838_0,10.0
new_ev_48842_0,57.0
new_ev_48844_0,110.0
new_ev_48844_1,0.0
new_ev_48844_2,0.0
new_ev_48844_3,0.0
new_ev_48844_4,0.0
new_ev_48844_5,0.0
new_ev_48844_6,0.0
new_ev_48844_7,0.0
new_ev_48849_0,45.0
new_ev_48849_1,0.0
new_ev_48849_2,0.0
new_ev_48849_3,0.0
new_ev_48849_4,0.0
new_ev_48850_0,5.0
new_ev_48851_0,83.0
new_ev_48852_0,0.0
new_ev_48852_1,135.0
new_ev_48852_2,0.0
new_ev_48853_0,0.0
new_ev_48853_1,29.0
new_ev_48855_0,9.0
new_ev_48855_1,0.0
new_ev_48855_2,0.0
new_ev_48856_0,16.0
new_ev_48856_1,0.0
new_ev_48856_2,0.0
new_ev_48856_3,0.0
new_ev_48857_0,39.0
new_ev_48857_1,0.0
new_ev_48857_2,0.0
new_ev_48857_3,0.0
new_ev_48859_0,0.0
new_ev_48859_1,0.0
new_ev_48859_2,33.0
new_ev_48861_0,0.0
new_ev_48861_1,26.0
new_ev_48861_2,0.0
new_ev_48861_3,0.0
new_ev_48863_0,23.0
new_ev_48863_1,0.0
new_ev_48864_0,0.0
new_ev_48864_1,0.0
new_ev_48864_2,0.0
new_ev_48864_3,24.0
new_ev_48867_0,0.0
new_ev_48867_1,103.0
new_ev_48867_2,0.0
new_ev_48868_0,0.0
new_ev_48868_1,0.0
new_ev_48868_2,0.0
new_ev_48868_3,0.0
new_ev_48868_4,12.0
new_ev_48868_5,0.0
new_ev_48868_6,0.0
new_ev_48869_0,10.0
new_ev_48870_0,0.0
new_ev_48870_1,0.0
new_ev_48870_2,0.0
new_ev_48870_3,2.0
new_ev_48871_0,4.0
new_ev_48872_0,0.0
new_ev_48872_1,0.0
new_ev_48873_0,8.0
new_ev_48874_0,16.0
new_ev_48874_1,0.0
new_ev_48875_0,32.0
new_ev_48875_1,0.0
new_ev_48876_0,32.0
new_ev_48876_1,0.0
new_ev_48876_2,0.0
new_ev_48879_0,0.0
new_ev_48879_1,22.0
new_ev_48879_2,0.0
new_ev_48879_3,0.0
new_ev_48879_4,150.0
new_ev_48880_0,42.0
new_ev_48885_0,0.0
new_ev_48885_1,0.0
new_ev_48885_2,32.0
new_ev_48886_0,0.0
new_ev_48886_1,30.0
new_ev_48888_0,0.0
new_ev_48888_1,0.0
new_ev_48888_2,0.0
new_ev_48888_3,0.0
new_ev_48888_4,0.0
new_ev_48888_5,62.0
new_ev_48888_6,0.0
new_ev_48888_7,0.0
new_ev_48890_0,15.0
new_ev_488_0,0.0
new_ev_488_1,0.0
new_ev_488_2,0.0
new_ev_488_3,0.0
new_ev_488_4,150.0
new_ev_488_5,55.0
new_ev_48908_0,31.0
new_ev_48912_0,150.0
new_ev_48914_0,150.0
new_ev_48914_1,150.0
new_ev_48914_2,150.0
new_ev_48915_0,150.0
new_ev_48916_0,150.0
new_ev_48920_0,143.0
new_ev_48921_0,150.0
new_ev_48924_0,0.0
new_ev_48925_0,150.0
new_ev_48925_1,130.0
new_ev_48931_0,74.0
new_ev_48931_1,0.0
new_ev_48933_0,0.0
new_ev_48936_0,150.0
new_ev_48936_1,150.0
new_ev_48936_2,150.0
new_ev_48937_0,150.0
new_ev_48938_0,0.0
new_ev_48938_1,0.0
new_ev_48938_2,0.0
new_ev_48939_0,143.0
new_ev_48940_0,150.0
new_ev_48941_0,150.0
new_ev_48943_0,150.0
new_ev_48943_1,150.0
new_ev_48944_0,143.0
new_ev_48944_1,150.0
new_ev_48946_0,150.0
new_ev_48946_1,54.0
new_ev_48946_2,150.0
new_ev_48947_0,150.0
new_ev_48948_0,150.0
new_ev_48949_0,0.0
new_ev_48949_1,0.0
new_ev_48950_0,150.0
new_ev_48950_1,150.0
new_ev_48950_2,150.0
new_ev_48950_3,150.0
new_ev_48950_4,150.0
new_ev_48950_5,150.0
new_ev_48950_6,150.0
new_ev_48951_0,150.0
new_ev_48951_1,143.0
new_ev_48951_2,150.0
new_ev_48952_0,150.0
new_ev_48952_1,150.0
new_ev_48952_2,68.0
new_ev_48953_0,150.0
new_ev_48953_1,150.0
new_ev_48953_2,150.0
new_ev_48953_3,150.0
new_ev_48953_4,150.0
new_ev_48954_0,150.0
new_ev_48956_0,0.0
new_ev_48957_0,0.0
new_ev_48957_1,0.0
new_ev_48958_0,150.0
new_ev_48959_0,150.0
new_ev_48959_1,150.0
new_ev_48959_2,150.0
new_ev_48959_3,150.0
new_ev_48959_4,150.0
new_ev_48959_5,150.0
new_ev_48959_6,150.0
new_ev_48959_7,17.0
new_ev_48959_8,0.0
new_ev_48961_0,0.0
new_ev_48962_0,150.0
new_ev_48962_1,150.0
new_ev_48962_2,150.0
new_ev_48962_3,150.0
new_ev_48962_4,150.0
new_ev_48963_0,150.0
new_ev_48963_1,150.0
new_ev_48963_2,150.0
new_ev_48965_0,150.0
new_ev_48965_1,150.0
new_ev_48965_2,150.0
new_ev_48966_0,150.0
new_ev_48966_1,150.0
new_ev_48966_2,150.0
new_ev_48966_3,77.0
new_ev_48968_0,30.0
new_ev_48970_0,150.0
new_ev_48971_0,150.0
new_ev_48971_1,150.0
new_ev_48971_2,150.0
new_ev_48971_3,150.0
new_ev_48971_4,150.0
new_ev_48971_5,150.0
new_ev_48971_6,150.0
new_ev_48971_7,150.0
new_ev_48972_0,0.0
new_ev_48972_1,0.0
new_ev_48973_0,56.0
new_ev_48973_1,0.0
new_ev_48975_0,0.0
new_ev_48976_0,150.0
new_ev_48976_1,150.0
new_ev_48976_2,150.0
new_ev_48976_3,150.0
new_ev_48976_4,150.0
new_ev_48976_5,150.0
new_ev_48976_6,150.0
new_ev_48976_7,106.0
new_ev_48984_0,0.0
new_ev_48985_0,0.0
new_ev_48987_0,0.0
new_ev_48987_1,0.0
new_ev_48997_0,120.0
new_ev_48997_1,150.0
new_ev_489_0,0.0
new_ev_489_1,0.0
new_ev_489_2,46.0
new_ev_489_3,0.0
new_ev_49002_0,0.0
new_ev_49008_0,13.0
new_ev_49008_1,150.0
new_ev_49008_2,150.0
new_ev_49008_3,150.0
new_ev_49009_0,15.0
new_ev_49010_0,0.0
new_ev_49013_0,150.0
new_ev_49013_1,120.0
new_ev_49014_0,150.0
new_ev_49014_1,91.0
new_ev_49015_0,143.0
new_ev_49015_1,150.0
new_ev_49016_0,150.0
new_ev_49016_1,90.0
new_ev_49021_0,150.0
new_ev_49022_0,150.0
new_ev_49022_1,50.0
new_ev_49024_0,0.0
new_ev_49024_1,0.0
new_ev_49025_0,150.0
new_ev_49025_1,0.0
new_ev_49025_2,0.0
new_ev_49025_3,0.0
new_ev_49025_4,150.0
new_ev_49025_5,0.0
new_ev_49025_6,150.0
new_ev_49027_0,0.0
new_ev_49028_0,150.0
new_ev_49028_1,150.0
new_ev_49028_2,150.0
new_ev_49030_0,60.0
new_ev_49035_0,128.0
new_ev_49036_0,150.0
new_ev_49036_1,150.0
new_ev_49036_2,150.0
new_ev_49036_3,150.0
new_ev_49036_4,150.0
new_ev_49036_5,150.0
new_ev_49036_6,150.0
new_ev_49036_7,150.0
new_ev_49038_0,0.0
new_ev_49038_1,0.0
new_ev_49038_2,0.0
new_ev_49038_3,0.0
new_ev_49038_4,0.0
new_ev_49038_5,0.0
new_ev_49040_0,150.0
new_ev_49040_1,150.0
new_ev_49040_2,148.0
new_ev_49040_3,0.0
new_ev_49040_4,0.0
new_ev_49041_0,150.0
new_ev_49043_0,150.0
new_ev_49043_1,150.0
new_ev_49043_2,150.0
new_ev_49043_3,150.0
new_ev_49043_4,133.0
new_ev_49044_0,150.0
new_ev_49044_1,150.0
new_ev_49044_2,150.0
new_ev_49044_3,150.0
new_ev_49044_4,150.0
new_ev_49055_0,150.0
new_ev_49056_0,106.0
new_ev_49059_0,150.0
new_ev_49097_0,0.0
new_ev_49120_0,0.0
new_ev_49133_0,67.0
new_ev_49134_0,115.0
new_ev_49135_0,150.0
new_ev_49136_0,150.0
new_ev_49136_1,150.0
new_ev_49136_10,150.0
new_ev_49136_2,0.0
new_ev_49136_3,150.0
new_ev_49136_4,4.0
new_ev_49136_5,0.0
new_ev_49136_6,0.0
new_ev_49136_7,0.0
new_ev_49136_8,0.0
new_ev_49136_9,0.0
new_ev_49137_0,0.0
new_ev_49137_1,0.0
new_ev_49137_2,61.0
new_ev_49137_3,150.0
new_ev_49137_4,0.0
new_ev_49139_0,77.0
new_ev_49144_0,12.0
new_ev_49147_0,40.0
new_ev_49148_0,150.0
new_ev_49154_0,150.0
new_ev_49154_1,42.0
new_ev_49155_0,55.0
new_ev_49155_1,0.0
new_ev_49155_2,150.0
new_ev_49156_0,150.0
new_ev_49159_0,86.0
new_ev_49159_1,150.0
new_ev_49159_2,150.0
new_ev_49159_3,150.0
new_ev_49160_0,0.0
new_ev_49160_1,0.0
new_ev_49160_2,147.0
new_ev_49161_0,150.0
new_ev_49162_0,150.0
new_ev_49162_1,150.0
new_ev_49162_2,150.0
new_ev_49162_3,150.0
new_ev_49164_0,150.0
new_ev_49164_1,2.0
new_ev_49164_2,0.0
new_ev_49164_3,0.0
new_ev_49164_4,0.0
new_ev_49164_5,0.0
new_ev_49165_0,150.0
new_ev_49165_1,150.0
new_ev_49166_0,8.0
new_ev_49166_1,149.0
new_ev_49167_0,150.0
new_ev_49167_1,150.0
new_ev_49168_0,0.0
new_ev_49168_1,82.0
new_ev_49168_2,0.0
new_ev_49169_0,120.0
new_ev_49170_0,0.0
new_ev_49170_1,0.0
new_ev_49170_2,50.0
new_ev_49170_3,0.0
new_ev_49171_0,0.0
new_ev_49171_1,0.0
new_ev_49171_2,0.0
new_ev_49171_3,103.0
new_ev_49172_0,35.0
new_ev_49174_0,150.0
new_ev_49176_0,105.0
new_ev_49178_0,150.0
new_ev_49178_1,150.0
new_ev_49179_0,150.0
new_ev_49179_1,150.0
new_ev_49183_0,150.0
new_ev_49184_0,120.0
new_ev_49189_0,150.0
new_ev_49191_0,150.0
new_ev_49193_0,105.0
new_ev_49193_1,150.0
new_ev_49194_0,150.0
new_ev_49195_0,0.0
new_ev_49195_1,0.0
new_ev_49195_2,36.0
new_ev_49201_0,3.0
new_ev_49202_0,0.0
new_ev_49202_1,58.0
new_ev_49210_0,150.0
new_ev_49210_1,150.0
new_ev_49210_2,150.0
new_ev_49211_0,124.0
new_ev_49212_0,150.0
new_ev_49212_1,120.0
new_ev_49213_0,150.0
new_ev_49225_0,150.0
new_ev_49243_0,71.0
new_ev_49245_0,62.0
new_ev_49247_0,0.0
new_ev_49248_0,150.0
new_ev_49250_0,125.0
new_ev_49252_0,129.0
new_ev_49253_0,0.0
new_ev_49253_1,0.0
new_ev_49255_0,92.0
new_ev_49255_1,0.0
new_ev_49255_2,0.0
new_ev_49256_0,94.0
new_ev_49257_0,0.0
new_ev_49257_1,0.0
new_ev_49257_2,0.0
new_ev_49258_0,16.0
new_ev_49258_1,150.0
new_ev_49258_2,150.0
new_ev_49258_3,150.0
new_ev_49258_4,149.0
new_ev_49259_0,52.0
new_ev_49259_1,149.0
new_ev_49260_0,29.0
new_ev_49260_1,149.0
new_ev_49261_0,140.0
new_ev_49262_0,150.0
new_ev_49263_0,150.0
new_ev_49265_0,121.0
new_ev_49267_0,150.0
new_ev_49267_1,112.0
new_ev_49268_0,138.0
new_ev_49275_0,150.0
new_ev_49278_0,150.0
new_ev_49279_0,145.0
new_ev_49280_0,81.0
new_ev_49284_0,0.0
new_ev_49287_0,19.0
new_ev_49288_0,62.0
new_ev_49289_0,150.0
new_ev_49290_0,50.0
new_ev_49291_0,150.0
new_ev_49307_0,0.0
new_ev_49307_1,0.0
new_ev_49307_2,0.0
new_ev_49309_0,150.0
new_ev_49311_0,150.0
new_ev_49311_1,56.0
new_ev_49313_0,150.0
new_ev_49320_0,0.0
new_ev_49320_1,150.0
new_ev_49320_2,0.0
new_ev_49320_3,138.0
new_ev_49326_0,150.0
new_ev_49327_0,150.0
new_ev_49327_1,28.0
new_ev_49328_0,135.0
new_ev_49329_0,63.0
new_ev_49330_0,0.0
new_ev_49330_1,0.0
new_ev_49331_0,150.0
new_ev_49331_1,0.0
new_ev_49331_2,142.0
new_ev_49331_3,150.0
new_ev_49332_0,0.0
new_ev_49332_1,2.0
new_ev_49333_0,150.0
new_ev_49338_0,150.0
new_ev_49338_1,150.0
new_ev_49341_0,80.0
new_ev_49341_1,0.0
new_ev_49343_0,0.0
new_ev_49343_1,0.0
new_ev_49343_2,150.0
new_ev_49343_3,147.0
new_ev_49345_0,29.0
new_ev_49346_0,16.0
new_ev_49349_0,148.0
new_ev_49350_0,83.0
new_ev_49354_0,150.0
new_ev_49355_0,71.0
new_ev_49358_0,0.0
new_ev_49367_0,0.0
new_ev_49367_1,0.0
new_ev_49370_0,150.0
new_ev_49370_1,136.0
new_ev_49371_0,150.0
new_ev_49371_1,150.0
new_ev_49377_0,0.0
new_ev_49377_1,0.0
new_ev_49378_0,0.0
new_ev_49378_1,0.0
new_ev_49378_2,0.0
new_ev_49379_0,135.0
new_ev_49379_1,150.0
new_ev_49380_0,0.0
new_ev_49380_1,0.0
new_ev_49380_2,0.0
new_ev_49380_3,126.0
new_ev_49381_0,0.0
new_ev_49381_1,150.0
new_ev_49381_2,120.0
new_ev_49382_0,150.0
new_ev_49382_1,150.0
new_ev_49382_2,150.0
new_ev_49383_0,0.0
new_ev_49383_1,0.0
new_ev_49384_0,0.0
new_ev_49384_1,0.0
new_ev_49384_2,0.0
new_ev_49385_0,0.0
new_ev_49386_0,83.0
new_ev_49387_0,150.0
new_ev_49387_1,0.0
new_ev_49387_2,108.0
new_ev_49389_0,135.0
new_ev_49391_0,0.0
new_ev_49391_1,113.0
new_ev_49392_0,150.0
new_ev_49393_0,150.0
new_ev_49395_0,0.0
new_ev_49395_1,55.0
new_ev_49399_0,150.0
new_ev_49399_1,150.0
new_ev_49399_2,150.0
new_ev_49399_3,150.0
new_ev_49400_0,147.0
new_ev_49402_0,0.0
new_ev_49402_1,0.0
new_ev_49403_0,0.0
new_ev_49403_1,0.0
new_ev_49403_2,0.0
new_ev_49403_3,0.0
new_ev_49403_4,0.0
new_ev_49404_0,0.0
new_ev_49405_0,0.0
new_ev_49405_1,0.0
new_ev_49406_0,150.0
new_ev_49407_0,150.0
new_ev_49413_0,76.0
new_ev_49422_0,0.0
new_ev_49422_1,0.0
new_ev_49429_0,49.0
new_ev_49431_0,71.0
new_ev_49433_0,0.0
new_ev_49433_1,111.0
new_ev_49433_2,0.0
new_ev_49434_0,0.0
new_ev_49434_1,0.0
new_ev_49435_0,33.0
new_ev_49435_1,0.0
new_ev_49436_0,150.0
new_ev_49436_1,150.0
new_ev_49436_2,150.0
new_ev_49438_0,73.0
new_ev_49438_1,0.0
new_ev_49439_0,150.0
new_ev_49439_1,150.0
new_ev_49441_0,0.0
new_ev_49441_1,68.0
new_ev_49444_0,61.0
new_ev_49445_0,8.0
new_ev_49446_0,0.0
new_ev_49446_1,115.0
new_ev_49447_0,101.0
new_ev_49447_1,0.0
new_ev_49449_0,150.0
new_ev_49449_1,19.0
new_ev_49449_2,149.0
new_ev_49450_0,0.0
new_ev_49452_0,150.0
new_ev_49452_1,150.0
new_ev_49452_2,106.0
new_ev_49452_3,0.0
new_ev_49453_0,0.0
new_ev_49453_1,26.0
new_ev_49454_0,68.0
new_ev_49455_0,51.0
new_ev_49457_0,84.0
new_ev_49458_0,59.0
new_ev_49458_1,149.0
new_ev_49459_0,32.0
new_ev_49461_0,132.0
new_ev_49462_0,60.0
new_ev_49462_1,0.0
new_ev_49464_0,0.0
new_ev_49464_1,22.0
new_ev_49465_0,68.0
new_ev_49466_0,140.0
new_ev_49467_0,31.0
new_ev_49468_0,41.0
new_ev_49471_0,0.0
new_ev_49471_1,11.0
new_ev_49471_2,0.0
new_ev_49472_0,0.0
new_ev_49472_1,73.0
new_ev_49473_0,63.0
new_ev_49474_0,82.0
new_ev_49475_0,146.0
new_ev_49475_1,150.0
new_ev_49475_2,149.0
new_ev_49476_0,0.0
new_ev_49476_1,0.0
new_ev_49476_2,150.0
new_ev_49476_3,34.0
new_ev_49477_0,0.0
new_ev_49477_1,0.0
new_ev_49477_2,93.0
new_ev_49481_0,70.0
new_ev_49483_0,41.0
new_ev_49486_0,0.0
new_ev_49491_0,0.0
new_ev_49491_1,113.0
new_ev_49497_0,109.0
new_ev_49497_1,0.0
new_ev_49504_0,26.0
new_ev_49509_0,37.0
new_ev_49511_0,56.0
new_ev_49517_0,74.0
new_ev_49519_0,72.0
new_ev_49523_0,52.0
new_ev_49524_0,16.0
new_ev_49525_0,15.0
new_ev_49526_0,74.0
new_ev_49527_0,48.0
new_ev_49531_0,12.0
new_ev_49532_0,150.0
new_ev_49532_1,46.0
new_ev_49535_0,85.0
new_ev_49535_1,0.0
new_ev_49535_2,0.0
new_ev_49535_3,0.0
new_ev_49535_4,0.0
new_ev_49539_0,0.0
new_ev_49539_1,58.0
new_ev_49543_0,101.0
new_ev_49545_0,28.0
new_ev_49546_0,150.0
new_ev_49546_1,6.0
new_ev_49552_0,0.0
new_ev_49552_1,150.0
new_ev_49552_2,41.0
new_ev_49553_0,17.0
new_ev_49554_0,0.0
new_ev_49554_1,74.0
new_ev_49556_0,73.0
new_ev_49557_0,74.0
new_ev_49559_0,147.0
new_ev_49560_0,0.0
new_ev_49560_1,80.0
new_ev_49568_0,110.0
new_ev_49568_1,0.0
new_ev_49568_2,0.0
new_ev_49569_0,78.0
new_ev_49569_1,0.0
new_ev_49569_2,0.0
new_ev_49569_3,150.0
new_ev_49569_4,150.0
new_ev_49569_5,150.0
new_ev_49571_0,150.0
new_ev_49571_1,137.0
new_ev_49572_0,41.0
new_ev_49574_0,15.0
new_ev_49575_0,38.0
new_ev_49576_0,0.0
new_ev_49576_1,101.0
new_ev_49577_0,55.0
new_ev_49578_0,34.0
new_ev_49579_0,29.0
new_ev_49580_0,87.0
new_ev_49581_0,0.0
new_ev_49581_1,104.0
new_ev_49582_0,57.0
new_ev_49584_0,0.0
new_ev_49584_1,0.0
new_ev_49584_2,138.0
new_ev_49585_0,8.0
new_ev_49586_0,150.0
new_ev_49586_1,3.0
new_ev_49591_0,48.0
new_ev_49593_0,28.0
new_ev_49595_0,0.0
new_ev_49595_1,58.0
new_ev_49595_2,0.0
new_ev_49597_0,137.0
new_ev_49597_1,0.0
new_ev_49604_0,0.0
new_ev_49604_1,17.0
new_ev_49608_0,16.0
new_ev_49609_0,0.0
new_ev_49609_1,108.0
new_ev_49614_0,13.0
new_ev_49618_0,0.0
new_ev_49621_0,33.0
new_ev_49622_0,0.0
new_ev_49625_0,0.0
new_ev_49625_1,0.0
new_ev_49625_2,93.0
new_ev_49632_0,28.0
new_ev_49633_0,20.0
new_ev_49634_0,22.0
new_ev_49637_0,53.0
new_ev_49639_0,58.0
new_ev_49639_1,0.0
new_ev_49644_0,34.0
new_ev_49648_0,72.0
new_ev_49650_0,0.0
new_ev_49666_0,28.0
new_ev_49668_0,44.0
new_ev_49668_1,0.0
new_ev_49668_2,0.0
new_ev_49669_0,60.0
new_ev_49669_1,149.0
new_ev_49674_0,0.0
new_ev_49674_1,103.0
new_ev_49674_2,0.0
new_ev_49674_3,0.0
new_ev_49675_0,9.0
new_ev_49676_0,0.0
new_ev_49676_1,97.0
new_ev_49679_0,13.0
new_ev_49681_0,13.0
new_ev_49682_0,7.0
new_ev_49685_0,0.0
new_ev_49685_1,0.0
new_ev_49689_0,43.0
new_ev_49691_0,0.0
new_ev_49691_1,0.0
new_ev_49691_2,0.0
new_ev_49691_3,0.0
new_ev_49692_0,0.0
new_ev_49693_0,27.0
new_ev_49693_1,0.0
new_ev_49694_0,123.0
new_ev_49694_1,0.0
new_ev_49694_2,0.0
new_ev_49698_0,42.0
new_ev_496_0,150.0
new_ev_496_1,77.0
new_ev_496_2,0.0
new_ev_496_3,0.0
new_ev_496_4,0.0
new_ev_49701_0,70.0
new_ev_49705_0,13.0
new_ev_49717_0,18.0
new_ev_49719_0,11.0
new_ev_49721_0,0.0
new_ev_49721_1,82.0
new_ev_49722_0,33.0
new_ev_49722_1,0.0
new_ev_49723_0,0.0
new_ev_49725_0,45.0
new_ev_49731_0,0.0
new_ev_49731_1,31.0
new_ev_49735_0,142.0
new_ev_49735_1,0.0
new_ev_49735_2,0.0
new_ev_49735_3,0.0
new_ev_49735_4,0.0
new_ev_49735_5,0.0
new_ev_49735_6,150.0
new_ev_49744_0,16.0
new_ev_49746_0,42.0
new_ev_49747_0,22.0
new_ev_49748_0,24.0
new_ev_49748_1,0.0
new_ev_49749_0,0.0
new_ev_49749_1,0.0
new_ev_49749_2,0.0
new_ev_49749_3,150.0
new_ev_49749_4,150.0
new_ev_49749_5,114.0
new_ev_49749_6,0.0
new_ev_49749_7,0.0
new_ev_49749_8,0.0
new_ev_49749_9,0.0
new_ev_49753_0,74.0
new_ev_49755_0,0.0
new_ev_49755_1,0.0
new_ev_49755_2,0.0
new_ev_49755_3,150.0
new_ev_49755_4,58.0
new_ev_49756_0,31.0
new_ev_49756_1,0.0
new_ev_49757_0,67.0
new_ev_49758_0,0.0
new_ev_49758_1,0.0
new_ev_49758_2,0.0
new_ev_49758_3,150.0
new_ev_49758_4,52.0
new_ev_49761_0,0.0
new_ev_49761_1,34.0
new_ev_49764_0,129.0
new_ev_49764_1,0.0
new_ev_49764_2,0.0
new_ev_49765_0,0.0
new_ev_49765_1,0.0
new_ev_49765_2,67.0
new_ev_49765_3,150.0
new_ev_49765_4,0.0
new_ev_49770_0,0.0
new_ev_49770_1,76.0
new_ev_49772_0,0.0
new_ev_49772_1,15.0
new_ev_49774_0,18.0
new_ev_49779_0,0.0
new_ev_49779_1,0.0
new_ev_49779_2,142.0
new_ev_49789_0,18.0
new_ev_49790_0,51.0
new_ev_49791_0,0.0
new_ev_49791_1,0.0
new_ev_49791_2,42.0
new_ev_49792_0,20.0
new_ev_49794_0,0.0
new_ev_49794_1,23.0
new_ev_49794_2,0.0
new_ev_49805_0,0.0
new_ev_49805_1,12.0
new_ev_49825_0,85.0
new_ev_49825_1,0.0
new_ev_49827_0,14.0
new_ev_49839_0,0.0
new_ev_49839_1,0.0
new_ev_49854_0,139.0
new_ev_49854_1,0.0
new_ev_49855_0,0.0
new_ev_49855_1,0.0
new_ev_49855_2,150.0
new_ev_49855_3,51.0
new_ev_49855_4,0.0
new_ev_49858_0,150.0
new_ev_49858_1,28.0
new_ev_49859_0,150.0
new_ev_49859_1,38.0
new_ev_49864_0,11.0
new_ev_49867_0,77.0
new_ev_49867_1,0.0
new_ev_49869_0,0.0
new_ev_49869_1,147.0
new_ev_49870_0,144.0
new_ev_49870_1,0.0
new_ev_49873_0,47.0
new_ev_49878_0,83.0
new_ev_49882_0,65.0
new_ev_49883_0,150.0
new_ev_49883_1,20.0
new_ev_49888_0,42.0
new_ev_49891_0,0.0
new_ev_49891_1,0.0
new_ev_49891_2,0.0
new_ev_49891_3,84.0
new_ev_49892_0,0.0
new_ev_49892_1,89.0
new_ev_49894_0,0.0
